web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661858614-566","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","LOOKE HOLY LIP CREAM POLISH SERIES Cosmetic Original NASARp140.000CashbackKab. TangerangSeller Center NASA5.0Terjual 10","https://www.tokopedia.com/sellercenternasa/looke-holy-lip-cream-polish-series-cosmetic-original-nasa-hebe?extParam=ivf%3Dfalse%26src%3Dsearch","LOOKE HOLY LIP CREAM POLISH SERIES Cosmetic Original NASA - HEBE","5","(6 rating)","Rp140.000","Terjual 10","Baru","70 Gram","Lip Cream","Seller Center NASA","4.8","Kab. Tangerang","> GRATIS TAS KOSMETIK CANTIK ATAU PRODUK YG LAINYA DENGAN FOLLOW/IKUTI TOKO, KLIK 👇

Official Seller Center NASA 
https://tokopedia.link/mwnC74yAx5

> FREE KONSULTASI 
> GARANSI KEASLIAN 
CIRI CIRI BARANG PALSU/RIJ3K/OPL05 HARGA JUAL DI BAWAH HARGA JUAL YANG TERTERA DI TOKO INI, KARNA SELLER RESMI MENJUAL DGN HARGA RESMI PERUSAHAAN.

*Looke Lip Cream NASA shade HEBE : BPOM NA 18171305708
*Looke Lip Cream NASA shade THALIA : BPOM NA 18171305705
*Looke Lip Cream NASA shade GAIA : BPOM NA 18171305706
*Looke Lip Cream NASA shade IRENE : BPOM NA 18171305854
*Looke Lip Cream NASA shade LUNA : BPOM NA 18171305707

Setiap nama produk Holy Lip Series Looke merefleksikan keunikan dewi-dewi pada Mitologi Yunani Kuno yang bisa menjadi inspirasi untuk wanita Indonesia agar lebih percaya diri dengan keunikan dirinya. Holy Lip Creme terdiri dari 5 shade yang memiliki range warna natural dan bold, cocok untuk skin tone wanita Indonesia

 #Hebe memiliki warna nude-coral yang cocok untuk dipakai semua skin tone dan memberikan efek “My Lips But Better”
 #Thalia hadir dengan warna dusty pink yang manis.Kesan pertama shade adalah feminin dan lembut! Warna pink-nya pun aman untuk kulit sawo matang
 #Irene shade ini hadir dengan warna pink-mauve yang memberi efek natural, tanpa terlihat pucat
 #Gaia merupakan shade paling bold dengan warna peach-brownie Cocok untuk Goddess yang ingin tampil bold, tapi tak ingin memilih lipstik merah.
 #Luna lip gloss dengan warna soft pink glitter yang bertekstur lighweight dan memberi efek plumpy pada bibir

keunggulan Looke Holy Lip Series
✔️ Crème memiliki formula yang sangat baik: tidak membuat bibir kering
✔️ Polish memiliki fungsi yang beragam: sebagai lip topper, lip gloss, maupun campuran untuk menciptakan finish creamy dan satin
✔️ Crème memiliki daya tahan yang impresif, mampu bertahan hingga 10 jam
✔️ Warna neutral dan universal, cocok untuk skin tone wanita Indonesia
✔️ Botol premium berbeda dari merk lain","https://images.tokopedia.net/img/cache/100-square/product-1/2020/4/16/778938636/778938636_25dd5180-f974-40b9-b66c-39870f7978c7_1000_1000.jpg.webp?ect=4g"
"1661859912-669","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH Exlusive Matte Lip CreamRp58.000Jakarta UtaraTOKO IQDHA shop5.0Terjual 1","https://www.tokopedia.com/cosmetik-obat/wardah-exlusive-matte-lip-cream-01-reddicted?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH Exlusive Matte Lip Cream - 01 Reddicted","5","(1 rating)","Rp58.000","Terjual 1","Baru","50 Gram","Lip Cream","TOKO IQDHA shop","4.9","Jakarta Utara","Inovasi Lushlip Liquid dengan tekstur cream lembut untuk aplikasi sekali oles dengan warna merata.
 Kandungan Colorbinding Pigments di dalamnya memberikan matte finish intens yang tahan lama.
 Tersedia warna : 
01 Reddicted 
02 Fuschionately 
03 See You Latte 
04 Pink Me 
05 Speachles 
06 Feeling Red 
07 Hello Ruby 
08 Pinkcredible 
09 Mauve On 
10 Berry Pretty 
11 Oh So Nude 
12 Plum It Up 
13 Fruit Punch 
14 My Honey Bee 
15 Pinky Plumise 
16 Heart Beat 
17 Rosy Cheek 
18 Saturdate Night","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/11/da87832d-ee50-4973-852c-9b198367e75d.jpg.webp?ect=4g"
"1661858910-589","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Original Instaperfect Mattesetter Lip creamHalalRp70.000MedanHernifashion5.0Terjual 3","https://www.tokopedia.com/hernifashion/wardah-original-instaperfect-mattesetter-lip-cream?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Original Instaperfect Mattesetter Lip cream","5","(1 rating)","Rp70.000","Terjual 3","Halal","Baru","null","Hernifashion","5.0","Kota Medan","Sempurnakan riasan makeupmu dengan sentuhan warna lipstick yang memukau.

One swipe perfection For Your Unstoppable Move dengan hasil matte yang mewah dari Wardah Instaperfect Mattesetter Lip Matte Paint!

Formula new velvety texture yang terkandung di dalamnya membuat tekstur bibirmu menjadi halus dan lembut saat pertama kali oles. Selain itu, kandungan avocado dan jojoba oil-nya tidak akan membuat bibir kering.

Varian :
01 Glee
02 Dear
03 Chic
04 Vibe
05 Hype

Cantumkan warna saat order ya sist... 
Biar ga salah kirim 
Tidak tulis warna nanti dikirim random!!","https://images.tokopedia.net/img/cache/100-square/product-1/2019/5/30/3274871/3274871_b32b63f6-1967-4c33-9cbb-5a62721149d7_1080_1080.jpg.webp?ect=4g"
"1661864906-740","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8MLRp93.000Jakarta SelatanUDA PARFUM AMBASSADOR5.0Terjual 26","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEos1N6_jdosyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsth6ZFiPcBWgZUEH_yfH_KfoAKfHZFiyRCsUsthHAnFbm-xgVYpyfYagZUEHpnFbs1OHsJOHAydHArdHsjDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW1MOqqBJh3BP6qJh1z9xgqjO7_jP3qBB2H3B6zcr7_VzcqjNk3_oouOBE3M20HJYAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81Y1yRuoqB1F_92zo1YJgRx6zJ1O_92oq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jOJe9u6uVuN_uzuP7NkgRP68MPN_OoG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSBwHfNh8_ze8SBe_fuig9zMgfB9qaOH_1Ud_fY5z1KOyfhvrc-xus-1P1BWZVPUQIBh1pxWQjxWrfzdq_o9QuzC1uxzQj-CeRPggVzErc26yuzdHcuMQVVjH1uJQsg5yszfQSKRPf-o_3JRoux0Q_x6Z9B58cUFgRVpuIeF8_CfUiFiy3hSUstirRzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyhbAUaHAJDHsUa6V7DUMNwyfVXgcBjy9zB9fVjraUEoprDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6AHFHiFirI-2yfuwyMBjUsthHAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6seNoidho_J76AraoAKaoAeRbm-hP3ua8uYag3hay3N09RosQR-BUstFbsyOHArN6_jd6_rFHAHhopzY?is_search=1&ob=23&management_type=2&dv=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fudaparfum%2Flt-pro-professional-make-up-longlasting-matte-lip-cream-8ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=kosmetik&page=17&t=desktop","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8ML","5","(10 rating)","Rp93.000","Terjual 26","Baru","100 Gram","Lip Cream","UDA PARFUM AMBASSADOR","5.0","Jakarta Selatan","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8ML

LIP CREAM yang tahan lama, ringan dan lembut di bibir 

Terdapat 12 varian warna

100% ORIGINAL","https://images.tokopedia.net/img/cache/100-square/product-1/2020/6/26/58625199/58625199_f2df8bec-606b-4e8a-a541-7b47514f5b40_687_687.webp?ect=4g"
"1661866362-850","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","(READY 08 PINKCREDIBLE) Wardah matte lipcream no 8Rp48.000Bekasievonne_shop4.6Terjual 30+","https://www.tokopedia.com/archive-rayantoro-1630738768/ready-08-pinkcredible-wardah-matte-lipcream-no-8?extParam=ivf%3Dfalse%26src%3Dsearch","(READY 08 PINKCREDIBLE) Wardah matte lipcream no 8","4.6","(5 rating)","Rp48.000","Terjual 30+","Halal","Baru","null","evonne_shop","4.8","Kota Bekasi","hasil akhir matte, awet tahan lama, tidak membuat bibir kering","https://images.tokopedia.net/img/cache/100-square/product-1/2017/3/2/130165962/130165962_72a5c83d-173b-483a-80d8-3348a5fba1ad_698_698.jpg.webp?ect=4g"
"1661866401-853","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Last All Day Lip Paint All Around The WorldRp55.000Kab. SukabumiNew Megah Jaya Cicurug5.0Terjual 3","https://www.tokopedia.com/hendrymj/wardah-colorfit-last-all-day-lip-paint-all-around-the-world-16?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Last All Day Lip Paint All Around The World - 16","5","(1 rating)","Rp55.000","Terjual 3","Baru","20 Gram","Lip Cream","New Megah Jaya Cicurug","4.9","Kab. Sukabumi","Baru!!! Wardah Colorfit Last All Day Lip Paint Limited Edition dengan inspirasi latar berbagai kota indah di dunia.
Warnanya mulai dari nude, pink, sampai bold. Jangan sampai ketinggalan untuk koleksi ya,ada 6 shade di antaranya
00. Alluring Jakarta
13. Dubai Lux
14. Royal London
15. Dazzling New York
16. Kuala Lumpur
17. Tokyo Breeze

Semua produk telah kami periksa dengan teliti sebelum dikirim.
FREE bubble wrap untuk keamanan pengiriman produk.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/2/a90f183b-060b-4734-aaf6-b5fc65e6601e.jpg.webp?ect=4g"
"1661865027-751","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH VELVET MOISTURIZINGRp59.000Kab. Sidoarjompmkosmetik5.0Terjual 1","https://www.tokopedia.com/mpmkosmetik-1/wardah-velvet-moisturizing-01?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH VELVET MOISTURIZING - 01","5","(1 rating)","Rp59.000","Terjual 1","Baru","120 Gram","Lip Cream","mpmkosmetik","4.9","Kab. Sidoarjo","Wardah Colorfit Velvet Matte Lip Mousse formulanya terasa sangat ringan di bibir dan membuat bibir terasa halus setelah diaplikasikan. Konsistensinya cenderung creamy dan mousse, sehingga saat diaplikasikan bisa dirasakan kalau lip cream ini membuat bibir menjadi halus dan tidak mempertegas garis-garis bibir.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/1/60f03ebc-0f4b-4972-ac4a-d5fd2a356905.jpg.webp?ect=4g"
"1661866323-846","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Maybelline super stay lip creamRp11.500CashbackJakarta Utaraorangetoserba4.9Terjual 70+","https://www.tokopedia.com/orangetoserba/maybelline-super-stay-lip-cream-maryjok?extParam=ivf%3Dfalse%26src%3Dsearch","Maybelline super stay lip cream - Maryjok","4.9","(18 rating)","Rp11.500","Terjual 70+","Baru","20 Gram","Lip Cream","orangetoserba","4.7","Jakarta Utara","Ini replika 99% like ori ya,Ada barcode disetiap lipcream..jadi jangan tanya lagi kw atau ori...ada rupa ada harga","https://images.tokopedia.net/img/cache/100-square/product-1/2019/1/20/1705876/1705876_aa387be9-bc49-458f-8759-878528bdd513_640_640.jpg.webp?ect=4g"
"1661867546-926","https://www.tokopedia.com/search?navsource=&page=2&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Super Stay Matte Ink Liquid LipstickRp84.900Jakarta TimurPanthera_Cosmetics4.8Terjual 1 rb+","https://www.tokopedia.com/pantheracosmetic/maybelline-super-stay-matte-ink-liquid-lipstick?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Super Stay Matte Ink Liquid Lipstick","4.8","(360 rating)","Rp84.900","Terjual 1 rb+","Baru","60 Gram","Lip Cream","Panthera_Cosmetics","4.9","Jakarta Timur","100% Original
pigmentasi tinggi ampuh menutup bibir gelap, transferproof dan tahan lama hingga 16 jam!

Hasil Akhir: Warna Matte Intens
Formula: transferproof dan waterproof, Tidak transfer di masker dan tetap bertahan walaupun dibawa makan!
Packaging: Tabung 5 ml yang terlihat modern dilengkapi dengan aplikator berbentuk panah yang sleek untuk memudahkan pemakaian serta lubang ditengahnya yang berfungsi untuk penyimpanan sehingga hanya butuh 1x celup aja (no double dip).

Tersedia dalam 30+ pilihan warna:
BLUSHED EDITION 
•365 ENTHUSIAST (blush peachy nude) HABIS
•370 OVERSEER (blushing pinkish red) 
•375 PEACEKEEPER (blushing red) 
•380 ENCHANTER (blushing light pink) HABIS
•385 VALIDATOR (blushing mauve) HABIS

SPICED EDITION 
•335 HUSTLER (warm pinkish red) HABIS
•350 FREETHINKER (warm coral nude) 
•355 SHAKER (warm deep pinkish brown) 
•360 DISCOVERER (warm pinkish nude) HABIS

REDS 
•117 GROUNDBREAKER (coral brown red) 
•118 DANCER (bright red) HABIS
•285 GRITTY (coral rosy red)
•205 ASSERTIVE (peachy red)
•220 AMBITIOUS (bright rosy red)
•245 SEEKER (brownish red) 
•295 DAUNTLESS (deep cool-toned red) HABIS
•305 UNCONVENTIONAL (warm coral red) HABIS
•315 EXTRAORDINARY (spicy red)

NUDE EDITION 
•65 SEDUCTRESS (pinkish nude)
•70 AMAZONIAN (brown nude)
•75 FIGHTER (deep brown nude)HABIS
•130 SELF STARTER (warm coral nude) 
•135 GLOBETROTTER (burnt orange nude)
•210 VERSATILE (peachy nude)

PINK EDITION 
•15 LOVER (light pink) HABIS
•80 RULER (deep rosy pink) 
•115 FOUNDER (deep berry pink) HABIS
•120 ARTIST (dep mauve pink) HABIS
•125 INSPIRER (light rosy pink)
•150 SAVANT (pink) HABIS
•155 PATHFINDER (bright berry pink) HABIS
•160 MOVER (deep pink)
•170 INITIATOR (rosy pink)
•175 Ringleader

Mohon diskusi ketersediaan warna sebelum order. Dan cantumkan shade yg anda inginkan di CATATAN PENJUAL pada saat order, jika tidak kami akan mengirimkan random shade.
Setelah menerima Barang pesanannya, mohon di beri ulasan. Terima kasih.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/8/bdd944dc-fac0-4b2e-8c2b-0a9c2bf1717d.jpg.webp?ect=4g"
"1661859781-657","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","❤ FORTUNE ❤ Wardah Colorfit Velvet Matte Lip MousseHalalRp42.000Surabayafortune__5.0Terjual 28","https://www.tokopedia.com/fortune-1/fortune-wardah-colorfit-velvet-matte-lip-mousse-02?extParam=ivf%3Dfalse%26src%3Dsearch","❤ FORTUNE ❤ Wardah Colorfit Velvet Matte Lip Mousse - 02","5","(12 rating)","Rp42.000","Terjual 28","Halal","Baru","null","fortune__","4.9","Kota Surabaya","BARU ! New Product from Wardah 😍 Wardah Colorfit Velvet Matte Lip Mousse pertama kali liat warnanya 😍

❤ langsung jatuh Cinta apalagiii ini texturnya lebihhh nyamannnn, lembutttt. Pasti akan BOOMING 🔥 Satu-satunya lip produk halal yang nyaman dan long lasting di bibir untuk setiap aktivitas. Memiliki finishing Comfort Matte, yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah. Dilengkapi dengan inovasi tesktur baru Velvet Powdery, yang terasa lembut, ringan dan lembab di bibir 
Terdiri dari delapan varian warna: 
• 01 Brown Dreamer (warna nude coklat-pink)
• 02 Joyful Orange (warna peach)
• 03 Rose Ballerina (warna nude pink) 
• 04 Pink Sweetheart (warna medium pink) 
• 05 Artisan Mauve (warna mauve) 
• 06 Fuchsia Lover (warna pink fuchsia) 
• 07 Red Pioneer (warna merah) 
• 08 Brown Creator (warna medium coklat) 
♡ 09 Ombre Charmer
♡ 10 Lively Coral
♡ 11 Cherish Marmalade
♡ 12 Chic Terracotta
♡ 13 Sweet Cinnamon
♡ 14 Dainty Caramel","https://images.tokopedia.net/img/cache/100-square/product-1/2019/10/18/8194929/8194929_7b11f20e-0bea-4351-9a6a-a209b69177fb_800_800.webp?ect=4g"
"1661860482-722","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","wardah colorfit last all day lip paint cream 10 forever mauveRp57.500Jakarta Selatanmekar cosmetik5.0Terjual 2","https://www.tokopedia.com/mekarcosmetik/wardah-colorfit-last-all-day-lip-paint-cream-10-forever-mauve?extParam=ivf%3Dfalse%26src%3Dsearch","wardah colorfit last all day lip paint cream 10 forever mauve","5","(1 rating)","Rp57.500","Terjual 2","Baru","200 Gram","Lip Cream","mekar cosmetik","4.9","Jakarta Selatan","💙Dijamin 100% Original & BPOM
💙Gratis Bubble Wrap Packing

Wardah Last All Day Lip Paint
Liquid lip dengan matte finish dan tekstur creamy yang mudah dibaurkan serta intense dalam satu usapan (one swipe coverage). Formulanya tidak transfer (nontransfer) dan tahan lama hingga 12 jam (longlasting up to 12 Hrs) sehingga nyaman digunakan seharian. 
Size: 4.2 gr

Tersedia dalami 6 varian warna wearable yang cocok untuk berbagai skin tone :
01 Peach Till Drop
02 Eternal Sunset
03 Stik To Latte
04 Brownderlast
05 Stay Russet
06 Infinite Coral
New Color..
07 (brick on)
08 (red repeat)
09 (timless rose)
10 (forever mauve)
11 (everlast pink)
12 (berry lasting)


✔️ Produk yang masih bisa dimasukkan keranjang belanja = ready stock ya kak.
✔️ Pengiriman sudah +Free Bubble Wrap.

#wardah #wardahlipcream #wardahlipmatte #lipmatte #lipstik #lipcream #lipstikmurah","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/31/7b7a30f9-bb27-4681-a0cc-6ee6f4b38edd.jpg.webp?ect=4g"
"1661866115-826","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH VELVET MATTE LIP MOUSSE BARUHalalRp59.000CashbackYogyakartabintangstore314.9Terjual 17","https://www.tokopedia.com/bintangstore31/wardah-velvet-matte-lip-mousse-baru-09-ombrecharmer?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH VELVET MATTE LIP MOUSSE BARU - 09 OmbreCharmer","4.9","(8 rating)","Rp59.000","Terjual 17","Halal","Baru","null","bintangstore31","4.9","Kota Yogyakarta","Velvet Matte Lip Mousse new shade ❤️
.
#wardahvelvetmattelipmousse","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/8/1/f6ba3634-c5c5-48c0-abf8-dfb13e470c59.jpg.webp?ect=4g"
"1661859712-651","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","(Warna Baru) New Shades Wardah Colorfit Velvet Matte Lip MousseRp42.900CashbackKab. BogorAfsheenS5.0Terjual 5","https://www.tokopedia.com/afsheens/warna-baru-new-shades-wardah-colorfit-velvet-matte-lip-mousse-01-brown-dream?extParam=ivf%3Dfalse%26src%3Dsearch","(Warna Baru) New Shades Wardah Colorfit Velvet Matte Lip Mousse - 01 Brown Dream","5","(2 rating)","Rp42.900","Terjual 5","Halal","Baru","null","AfsheenS","5.0","Kab. Bogor","Shade / warna : 

01 Brown Dreamer

> New Shades
09 Ombre Charmer
11 Cherish Marmalade
12 Chic Terracota
13 Sweet Cinnamon
14 Danity Caramel

Informasi
4 gr

> Tekstur unik mousse yang moussy namun tetap ringan di bibir, powdery matte, intense, dan bisa langsung set matte dan tahan lama
> Liquid lipstick dengan tekstur mousse yang nyaman dipakai di bibir. 



Diformulasikan khusus untuk membuat bibirmu nyaman menggunakannya, karena adanya kandungan: 
1. Velvet Powdery Texture, tekstur yang halus dan lembut saat diaplikasikan di bibir dengan hasil akhir powdery yang ringan dan nyaman di bibir tanpa rasa lengket. tidak membuat bibir kering atau pecah-pecah karena mengandung Vitamin E sebagai pelembab 
2. Easy to set & Matte Finish, hasil matte yang cepat ""Set"" di bibir tanpa harus menunggu lama. Warna yang dihasilkan intens dengan cover yang tinggi 
3. Long lasting, non transfer, bila sudah set dan long lasting untuk penggunaan sehari-hari



Cara Penggunaan
Gunakan Wardah Lipbalm atau Lipgloss sebelum menggunanakan lipstick yang bertujuan untuk melembabkan bibir.
1. Aplikasikan lipstik di bagian dalam bibir.
2. Gunakan ujung aplikator untuk merapikan pulasan lipstik hingga ke bagian ujung bibir.
3. Gunakan hingga seluruh warna merata di bibir cantikmu.

#wardah #liptikwardah #ColorfitVelvetMatteLipMousse #VelvetMatteLipMousse #Velvet #Mousse","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/12/24/c3d261f8-6888-496b-bb1e-9df7293a9d6a.jpg.webp?ect=4g"
