web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,description,store_name,store_rating,store_location,image_1-src
1661902076-851,https://www.tokopedia.com/search?condition=1%232&navsource=&page=27&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,XIAOMI REDMI 10 2022 RAM 4/64GB GARANSI RESMI TERMURAHRp1.983.000CashbackSurabayaHapemall.id4.9Terjual 90+,https://www.tokopedia.com/hapemallid/xiaomi-redmi-10-2022-ram-4-64gb-garansi-resmi-termurah-biru?extParam=ivf%3Dfalse%26src%3Dsearch,XIAOMI REDMI 10 2022 RAM 4/64GB GARANSI RESMI TERMURAH - Biru,4.9,(34 rating),Rp1.983.000,Terjual 90+,Baru,500 Gram,500 Gram,"Ukuran layar: 6.5 inches, 102.0cm2, 1080 x 2400 pixels (~405 ppi density) LCD, 90Hz
Memori: RAM 4GB, ROM 64GB; microSDXC slot
Sistem operasi: Android 11; MIUI 12.5
CPU: MediaTek Helio G88 (12nm), Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU: Mali-G52 MC2
Kamera Belakang: 50 MP f/1.8 PDAF (wide), 8 MP f/2.2 120˚(ultrawide), 2 MP f/2.4 (macro), & 2 MP f/2.4 (depth)
Kamera Depan: 8 MP f/2.0 (wide)
SIM: Dual SIM (Nano-SIM, dual stand-by)
Baterai: Li-Po 5000 mAh, non-removable
Garansi Resmi",Hapemall.id,4.9,Kota Surabaya,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/87b1b261-0c06-4f01-96c9-cfa27e096811.jpg.webp?ect=4g
1661889006-335,https://www.tokopedia.com/search?condition=1%232&navsource=&page=36&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,WIBINFINIX HOT 11 PLAY RAM 4/64GB - 4/128 GB GARANSI RESMIRp1.320.000CashbackJakarta PusatHokiHP5.0Terjual 750+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eFo_UfH_rfbm-xgVY789CBUsthbm-FQRo2PcB5QiUE6ZFiPcBWgZUEH_yfH_KfH_JRHiFiyRCsUstfHAnDUMVj9RosQR-BUst7oA1XHAeO6_raosJfHAJdHA1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_Bo-r7BW_sCsQABE3BPc8ujagfBvq1Bd_3j7H1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qugt392-8jNkz_CHuVg0_92gPJNJgRxqepVt_32DQJh939P6z72t_uzSH7YJe9xqe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QjdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z92oucoO_Oz-81OEyRx6qj1O_M2oH1OJ13BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_C6zVuO_1zzH1Y1yRB6qj1a_1zVoJOJu3BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti8BYMq1epqmOS6cjpgJVu8cuZufWvg12qrMxHZ1zRy7V7ujVSZ7zXQpo1yRPUzRJpoSPv1ICbzuzJzfumHM-Ju7DW3sg3QczWP_oqH9JRguBwoOuM69usoVohrBY_u1Nh_czsrcuHzuoxQMVVgIJR_3jNHB-pP7WCquYszJVGP1Uibm-xQcri6i-pPc7ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_j76_UDUSCaq3oB9f-2gmUEosnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sK7HidfH_1pHAn7H_KpHAydbm-hP3ua8uYag3hay3N09RosQR-BUstFbsKNHpHaH_jpH_HfHsJOHsVY?page=36&ob=23&keywords=handphone&management_type=1&dv=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fhokihp%2Finfinix-hot-11-play-ram-4-64gb-4-128-gb-garansi-resmi-green-3gb-32gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&t=desktop&is_search=1,"INFINIX HOT 11 PLAY RAM 4/64GB - 4/128 GB GARANSI RESMI - green, 3GB 32GB",5.0,(179 rating),Rp1.320.000,Terjual 750+,Baru,400 Gram,400 Gram,"MEMBELI BERARTI SETUJU

• No repack
• BNIB/Original /Segel
• Garansi Resmi (IMEI TERDAFTAR DIKAMENPERIN)
• Harap Video Unboxing [Kami tidak menerima komplain jika tidak ada video unboxing]
• Instan - Sicepat - Antar aja
• Via Instan Start Kirim Jam 11:30
• Senin - Sabtu Buka [Minggu tutup]

NETWORK	Technology	
GSM / HSPA / LTE
LAUNCH	Announced	2021, November 15
Status	Available. Released 2021, November 15
BODY	Dimensions	171.8 x 78 x 8.9 mm (6.76 x 3.07 x 0.35 in)
Weight	-
Build	Glass front, plastic back, plastic frame
SIM	Dual SIM (Nano-SIM, dual stand-by)
DISPLAY	Type	IPS LCD, 440 nits (typ)
Size	6.82 inches, 110.5 cm2 (~82.4% screen-to-body ratio)
Resolution	720 x 1640 pixels (~263 ppi density)
PLATFORM	OS	Android 11, XOS 7.6
Chipset	MediaTek MT6765G Helio G35 (12 nm)
CPU	Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU	PowerVR GE8320
MEMORY	Card slot	microSDXC (dedicated slot)
Internal	64GB 4GB RAM, 128GB 4GB RAM
 	eMMC 5.1
MAIN CAMERA	Dual	13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, AF
QVGA
Features	Quad-LED flash, panorama, HDR
Video	1080p@30fps
SELFIE CAMERA	Single	8 MP, f/2.0, (wide)
Features	LED flash
Video	1080p@30fps
SOUND	Loudspeaker	Yes
3.5mm jack	Yes
COMMS	WLAN	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth	5.0, A2DP, LE
GPS	Yes, with A-GPS
NFC	No
Radio	FM radio
USB	microUSB 2.0, USB On-The-Go
FEATURES	Sensors	Fingerprint (rear-mounted), accelerometer, proximity, compass
BATTERY	Type	Li-Po 6000 mAh, non-removable
MISC	Colors	Green, Gold, Blue, Black",HokiHP,4.9,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/18/d07fab8a-2a43-466d-996c-1735195f3c1a.jpg.webp?ect=4g
1661905675-982,https://www.tokopedia.com/search?condition=1%232&navsource=&page=25&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Lagi TrendingOPPO F9 PRO 6GB/64G 6GB/128 BARU FULLSET GARANSIRp950.000Jakarta Barat88 PhoneStore4.6Terjual 250+,https://www.tokopedia.com/hxj-1/oppo-f9-pro-6gb-64g-6gb-128-baru-fullset-garansi-twilight-blue-6-128gb?extParam=ivf%3Dfalse%26src%3Dsearch,"OPPO F9 PRO 6GB/64G 6GB/128 BARU FULLSET GARANSI - Twilight Blue, 6/128GB",4.6,(139 rating),Rp950.000,Terjual 250+,Baru,500 Gram,500 Gram,"**BACA DESKRIPSI DENGAN TELITI SEBELUM MEMBELI**
-Produk ready stock
-hanya menerima komplen yang disertai video bukti pembukaan paket
-untuk pertanyaan lebih lanjut silahkan hubungi penjual

*Handphone BNIB Baru Tersegel
* Lengkap FULLSETT
* GARANSI TOKO 1TAHUN SETELAH PAKET SAMPAI / DI TERIMA *

**SELAMAT BERBELANJA**

Spesifikasi OPPO F9 Pro
Ukuran Layar : 1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)
Chipset : Mediatek MT6771 Helio P60 (12 nm)
OS : Android 8.1 (Oreo), upgradable to Android 10, ColorOS 7.0
Memori internal : 64GB 4GB RAM, 64GB 6GB RAM
Ukuran HP : 156.7 x 74 x 8 mm (6.17 x 2.91 x 0.31 in)
Berat HP : 169 g (5.96 oz)
Kamera depan : 25 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm
Kamera belakang : dual camera: 16 MP, f/1.8, 1/3.1, 1.0µm, PDAF; 2 MP, f/2.4, (depth)
Baterai : Non-removable Li-Po 3500 mAh
Pilihan Warna : Sunrise Red, Twilight Blue, Starry Purple, Jade Green
Tanggal Rilis : Agustus 2018",88 PhoneStore,4.8,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/26/297b8381-0662-480c-9d50-db5bc4e0abd8.png.webp?ect=4g
1661892040-458,https://www.tokopedia.com/search?condition=1%232&navsource=&page=34&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Sisa 4Samsung galaxy a03s Ram 4/64 GBRp1.629.999Jakarta Pusattokojakpus4.9Terjual 250+,https://www.tokopedia.com/tokojakpus/samsung-galaxy-a03s-ram-4-64-gb?extParam=ivf%3Dfalse%26src%3Dsearch,Samsung galaxy a03s Ram 4/64 GB,4.9,(69 rating),Rp1.629.999,Terjual 250+,Baru,500 Gram,500 Gram,"dus penyok ya kak
asuransi optional ya kak
jika ada kendala menjadi tanggung jawab pembeli jika asuransi tidak di aktifkan

RAM/Internal Storage: 4/64GB
Processor: MediaTek Helio P35
Battery: 5.000 mAh
Display: 6.5"""" HD+ PLS LCD Infinity-V Display
Rear Camera: 13+2+2 MP
Front Camera: 5MP""",tokojakpus,4.8,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/3/915ed90e-9316-4ad9-919d-1f4e4905cf21.jpg.webp?ect=4g
1661847983-189,https://www.tokopedia.com/search?condition=1%232&navsource=&page=39&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,"XIAOMI REDMI NOTE 5A 4/64GB 3/32GB 2/16GB NEW SEGEL - 2/16GB, GREYRp548.000Jakarta Pusatdaystore_id5.0Terjual 8",https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yho_1OH_rNbm-xgVY789CBUsthbm-FQRo2PcB5QiUEHiFiPcBWgZUEH_yfH_rd6_jFoaFiyRCsUstOHAnDUMVj9RosQR-BUstpoAJX6_raosHRHsnOo_UOopyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_3j7o1YJu9P68BJa_32goJNku_-68j1FZ3BRqujp1SByH7ND3uxGqMVAZ_g-qBVO_jzu8JOJ__z6ucHh_M2gH7Nku_--q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32Dq7OJe_-vuVjO_VzV8B2IZ9z6zJVR3jHFo1NEeMWHuJ2D_OzVH7NE1MxouJNW33B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3N6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BE_1zsP1Nku9BozJVE_92SH7YJe_zve7BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj7F_uH7o1NEZ_-o8MoN_1zuH1Oku_o6q1tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti8BYMq1epqmOS6cjpgJVu8cuZufWvg12qrMxHZ1zRy7V7ujVSZ7zXQpo1yRPUzRJpoSPv1ICbzuzJzfumHM-Ju7DW3sg3QczWP_oqH9JRguBwoOuM69usoVohrBY_u1Nh_czsrcuHzuoxQMVVgIJR_3jNHB-pP7WCquYszJVGP1Uibm-xQcri6i-pPc7ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEH_JNbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHpKOHpeDUSCaq3oB9f-2gmUEo_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sy7oZdOo_eFos1No_URoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdd6ArRHpyFHsU7opUp6AJfwe?management_type=1&keywords=handphone&page=39&r=https%3A%2F%2Fwww.tokopedia.com%2Fdaystoresid%2Fxiaomi-redmi-note-5a-4-64gb-3-32gb-2-16gb-new-segel-2-16gb-grey%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&t=desktop&dv=desktop&src=search&ob=23,"XIAOMI REDMI NOTE 5A 4/64GB 3/32GB 2/16GB NEW SEGEL - 2/16GB, GREY",5.0,(1 rating),Rp548.000,Terjual 8,Baru,300 Gram,300 Gram,"SEBELUM BERBELANJA MOHON DILIHAT DESKRIPSINYA DULU YA BIAR TIDAK TERJADI KESALAH PAHAMAN
KAMI MENJUAL BERBAGAI TYPE HP BERGARANSI . SILAHKAN DIORDER

DIJAMIN 100 % ORIGINAL , 100% BARU & 100% BERGARANSI

Xiaomi Redmi Note 5A
RAM 4/6G 3/32 2/16
Bergaransi Distributor Bcell 1 Tahun
WARNA : GOLD, GREY (mohon konfirmasi admin untuk stock warna)

Xiaomi NOTE 5A RAM 2 16GB Spesifikasinya sebagai berikut :
Dimensi Layar : 5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)
Kamera Belakang : 13 MP, f/2.2, 1/3.1"", 1.12m, PDAF
Kamera Depan : 16 MP, f/2.0
RAM : 4 GB, Internal : 64GB
Batterai : Non-removable Li-Ion 3080 mAh battery
Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)
MIUI 8
OS : Android 7.1.2 (Nougat)
Chipset : Qualcomm MSM8940 Snapdragon 435
CPU : Octa-core 1.4 GHz Cortex-A53

GARANSI DISTRIBUTOR 1 TAHUN . GARANSI TIDAK BERLAKU JIKA HUMAN ERROR (Kesalahan Pengguna) SEPERTI :

- TERKENA CAIRAN
- SEGEL RUSAK / HILANG
- TERBAKAR
- TERJATUH

KETENTUAN RETURN BARANG :
1) GARANSI HANYA BERLAKU JIKA SEGEL MASIH UTUH DAN NON HUMAN ERROR
2) KAMI TIDAK AKAN PROSES RETURN APABILA ADA OPPO CLOUD DI HP TERSEBUT
3) ONGKOS KIRIM DAN RETURN SEPENUHNYA DITANGGUNG OLEH PEMBELI
4) BARANG SAAT DIRETURN HARUS SEPERTI WAKTU KAMI KIRIM DAN SEGEL UTUH

NB :
- MOHON DIBACA TERLEBIH DAHULU SEBELUM MELAKUKAN TRANSAKSI
- REVIEW / COMMENT NEGATIF PADA LAPAK GARANSI VOID / HANGUS !!
untuk info lebih lanjut silahkan untuk hubungi admin di chat",daystore_id,4.4,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/31/e2c4afe4-2ead-4eff-9184-7f83df038fd0.jpg.webp?ect=4g
1661790546-118,https://www.tokopedia.com/search?condition=1%232&navsource=&page=39&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Oppo F5 RAM 4 Rom 64GBRp835.000Kab. BogorThe Best_Store4.8Terjual 500+,https://www.tokopedia.com/the-beststore-2/oppo-f5-ram-4-rom-64gb-rose-gold-4-64?extParam=ivf%3Dfalse%26src%3Dsearch,"Oppo F5 RAM 4 Rom 64GB - Rose gold, 4/64",4.8,(108 rating),Rp835.000,Terjual 500+,Baru,500 g,500 g,"Oppo F5 RAM 4/64GB
Kondisi hp new refurbish
READY Gold,pink,hitam,biru,merah
lengkap
and free softcase bosku",The Best_Store,4.8,Kab. Bogor,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/27/f5f9001c-4555-47df-ad65-6b3b68458ce6.jpg.webp?ect=4g
1661901135-816,https://www.tokopedia.com/search?condition=1%232&navsource=&page=28&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Sisa 2Samsung Galaxy M12 4/64 & 3/32 ResmiRp1.865.000Bekasivin's olshop5.0Terjual 100+,https://www.tokopedia.com/vins-olshop/samsung-galaxy-m12-4-64-3-32-resmi-hitam-4gb-64gb?extParam=ivf%3Dfalse%26src%3Dsearch,"Samsung Galaxy M12 4/64 & 3/32 Resmi - Hitam, 4GB - 64GB",5.0,(117 rating),Rp1.865.000,Terjual 100+,Baru,400 Gram,400 Gram,"Samsung Galaxy M12 Garansi Resmi SEIN

√ Ram 3/32 GB
√ Ram 4/64 GB

100% Original
100% Baru
100% Imei Terdaftar di Kemenperin
100% Ready & dikirim

Tayang = Ready.

Silahkan Langsung diorder, Pasti dikirim !!!

Terimakasih 🙏

~ SPESIFIKASI PRODUK ~

NETWORK	Technology	
GSM / HSPA / LTE
LAUNCH	Announced	2021, April 19
Status	Available. Released 2021, April 30
BODY	Dimensions	164 x 75.9 x 9.7 mm (6.46 x 2.99 x 0.38 in)
Weight	212 g (7.48 oz)
Build	Glass front, plastic back, plastic frame
SIM	Dual SIM (Nano-SIM, dual stand-by)
DISPLAY	Type	PLS IPS, 90Hz
Size	6.5 inches, 102.0 cm2 (~81.9% screen-to-body ratio)
Resolution	720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM	OS	Android 11, One UI Core 3.1
Chipset	Exynos 850 (8nm)
CPU	Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
GPU	Mali-G52
MEMORY	Card slot	microSDXC (dedicated slot)
Internal	64GB 4GB RAM
	eMMC 5.1
MAIN CAMERA	Quad	48 MP, f/2.0, (wide), 1/2.0"", 0.8µm, PDAF
5 MP, f/2.2, 123˚ (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features	LED flash, panorama, HDR
Video	1080p@30fps
SELFIE CAMERA	Single	8 MP, f/2.2, (wide)
Features	HDR
Video	1080p@30fps
SOUND	Loudspeaker	Yes
3.5mm jack	Yes
COMMS	WLAN	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth	5.0, A2DP, LE
GPS	Yes, with A-GPS, GLONASS, GALILEO, BDS
Radio	Unspecified
USB	USB Type-C 2.0
FEATURES	Sensors	Fingerprint (side-mounted), accelerometer, proximity
BATTERY	Type	Li-Po 5000 mAh, non-removable
Charging	Fast charging 15W",vin's olshop,4.9,Kota Bekasi,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/21/a4d7ab61-baa9-4886-aa20-2bcc51f5a49e.jpg.webp?ect=4g
1661901085-814,https://www.tokopedia.com/search?condition=1%232&navsource=&page=28&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Oppo Reno 7z 5G 8/128 Garansi Resmi 8 GB 128 GB Reno 7z Not Reno 6Rp3.945.00021%Rp4.999.000Jakarta PusatDistributor Ponsel4.8Terjual 100+,https://www.tokopedia.com/distriponsel/oppo-reno-7z-5g-8-128-garansi-resmi-8-gb-128-gb-reno-7z-not-reno-6-non-bundle-reno-6-black?extParam=ivf%3Dfalse%26src%3Dsearch,"Oppo Reno 7z 5G 8/128 Garansi Resmi 8 GB 128 GB Reno 7z Not Reno 6 - Non Bundle, Reno 6 Black",4.8,(44 rating),Rp3.945.000,Terjual 100+,Baru,500 Gram,500 Gram,"Untuk Produk Xiaomi, Vivo, Realme, Oppo, Samsung kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti 

 Tersedia juga product merk lain dan melayani COD, silahkan wa untuk lebih detail

Untuk Packing yang lebih aman!
https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing

Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus Realme Buds Classic
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Tersedia Variant
Reno 5 : Oppo Reno 5 8/128GB Black dan White/Aurora/Rainbow
Reno 6 : Oppo Reno 6 8/128GB Black dan  Aurora/Rainbow
Reno 7 : Oppo Reno 7 8/256GB Black dan Orange
Reno 7z : Oppo Reno 7 8/128GB Black dan RainbowSpectrum
""Perhatikan Variant Tercantum, Tidak Bisa Komplain Jika ada kesalahan Pemilihan Variant"" 

Pilihan warna tulis dicatatan saat melakukan checkout!

NOTE SEBELUM MEMBELI:
- Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish
- Sangat disarankan memakai Asuransi pengiriman untuk menghindari resiko pengiriman.
- Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan, kecuali ada cacat barang saat baru dibuka.
- Pengembalian barang dengan alasan cacat fisik handphone, charger, dan kabel tidak diterima jika sudah lewat 12 jam dari penerimaan barang.
- Membeli berarti setuju",Distributor Ponsel,4.8,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/26/156cd0e7-f5c0-43dc-8ba1-7a1de4bf0907.jpg.webp?ect=4g
1661889497-354,https://www.tokopedia.com/search?condition=1%232&navsource=&page=35&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Super Gadget DayXiaomi Redmi Note 10 Pro 6/128 Ram 6GB Internal 128GB Garansi ResmiRp3.299.000Jakarta PusatKreasindo Online4.9Terjual 100+,https://www.tokopedia.com/kreasindoonline/xiaomi-redmi-note-10-pro-6-128-ram-6gb-internal-128gb-garansi-resmi-6-128-blue-promo?extParam=ivf%3Dfalse%26src%3Dsearch,"Xiaomi Redmi Note 10 Pro 6/128 Ram 6GB Internal 128GB Garansi Resmi - 6/128 Blue, PROMO",4.9,(47 rating),Rp3.299.000,Terjual 100+,Baru,600 Gram,600 Gram,"100% Garansi Resmi Xiaomi Indonesia / Tam (Imei Terdaftar)
100% Baru dan Original 
NO PROMO 100% Segel Asli Pabrik (No Repack)
PROMO= Aktifasi garansi/imei sebelum dikirim / Repack

TAMBAH Rp 29.000 Dapat ANTI GORES HYDROGEL KLIK LINK
https://www.tokopedia.com/kreasindoonline/screen-protector-anti-gores-hydrogel-smartphone-custom-all-merk-type

Spesifikasi :
-AMOLED, 120Hz, HDR10, 450 nits (typ), 1200 nits (peak)
-6.67 inches, 107.4 cm2 (~85.6% screen-to-body ratio)
-1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
-Corning Gorilla Glass 5
-Android 11, MIUI 12
-Qualcomm SM7150 Snapdragon 732G (8 nm)
-Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
-Adreno 618
-Internal Ram 6gb /128gb
-108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, dual pixel PDAF
-8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
-5 MP, f/2.4, (macro), AF
-2 MP, f/2.4, (depth)
-LED flash, HDR, panorama
-4K@30fps, 1080p@30/60fps
-16 MP, f/2.5, (wide), 1/3.06"", 1.0µm
-1080p@30fps, 720p@120fps
-USB Type-C 2.0, USB On-The-Go
-Li-Po 5020 mAh, non-removable
-Fast charging 33W, 59% in 30 min (advertised)",Kreasindo Online,4.9,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/12/894584c2-000a-49fb-92ee-70ea59b1bafa.jpg.webp?ect=4g
1661894134-541,https://www.tokopedia.com/search?condition=1%232&navsource=&page=32&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Vivo y33s 8/128 (Garansi Resmi)Rp2.999.000Kab. BekasiGood Phonecell5.0Terjual 100+,https://www.tokopedia.com/good-phonecell/vivo-y33s-8-128-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch,Vivo y33s 8/128 (Garansi Resmi),5.0,(75 rating),Rp2.999.000,Terjual 100+,Baru,450 Gram,450 Gram,garansi resmi vivo 1 tahun,Good Phonecell,5.0,Kab. Bekasi,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/24/737eb9ae-122d-4e05-b259-1ae511f91497.jpg.webp?ect=4g
1661899577-756,https://www.tokopedia.com/search?condition=1%232&navsource=&page=29&q=handphone&rt=4%2C5&sc=24&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product,Vivo v23e ram 12(8+4)/128 gb ResmiRp3.090.000DepokL 10 Nel4.8Terjual 80+,https://www.tokopedia.com/siupik/vivo-v23e-ram-12-8-4-128-gb-resmi-moonlightshadow?extParam=ivf%3Dfalse%26src%3Dsearch,Vivo v23e ram 12(8+4)/128 gb Resmi - MoonlightShadow,4.8,(52 rating),Rp3.090.000,Terjual 80+,Baru,500 Gram,500 Gram,"Vivo V23e new
Ram 12gb (8gb+4gb)
Memori internal 128gb


NETWORK	Technology	
GSM / HSPA / LTE / 
LAUNCH	Announced	Not announced yet
Status	Rumored
BODY	Dimensions	160.9 x 74.3 x 7.4 mm (6.33 x 2.93 x 0.29 in)
Weight	172 g (6.07 oz)
SIM	Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY	Type	AMOLED
Size	6.44 inches, 100.1 cm2 (~83.8% screen-to-body ratio)
Resolution	1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
PLATFORM	OS	Android 11, Funtouch 12
Chipset	Mediatek Helio G96 (12 nm)
CPU	Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU	Mali-G57 MC2
MEMORY	Card slot	microSDXC (uses shared SIM slot)
Internal	128GB 8GB RAM
MAIN CAMERA	Triple	64 MP, f/1.8, 26mm (wide), PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
Features	Dual-LED dual-tone flash, HDR, panorama
Video	4K@30fps, 1080p@30fps, gyro-EIS
SELFIE CAMERA	Single	50 MP, f/2.0, (wide), AF
Features	HDR
Video	4K@30fps, 1080p@30fps
SOUND	Loudspeaker	Yes
3.5mm jack	No
COMMS	WLAN	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth	5.2, A2DP, LE, aptX HD
GPS	Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC	 Yes
Radio	No
USB	USB Type-C, USB On-The-Go
FEATURES	Sensors	Fingerprint (under display, optical), accelerometer, gyro, proximity, compass
BATTERY	Type	Li-Po 4050 mAh, non-removable
Charging	Fast Charging 44W",L 10 Nel,4.9,Kota Depok,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/6/a27f1228-1ede-4bfa-8bed-166e876b2f73.jpg.webp?ect=4g
